기준시간,광역시도,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
2020-06-14,울산,1,53,0,47,5,0,0,4.62
2020-06-14,대전,1,46,0,43,2,0,0,3.12
2020-06-14,광주,0,32,0,30,2,0,0,2.2
2020-06-14,인천,0,310,8,147,163,8,0,10.49
2020-06-14,대구,189,6894,2,6661,44,1,1,282.95
2020-06-14,부산,3,147,0,142,2,0,0,4.31
2020-06-14,서울,4,1113,12,689,420,12,0,11.43
2020-06-14,합계,277,12085,34,10718,1090,31,3,23.31
2020-06-13,검역,0,569,1,464,105,0,1,-
2020-06-13,제주,0,15,0,14,1,0,0,2.24
2020-06-13,경남,0,127,0,123,4,0,0,3.78
2020-06-13,경북,54,1383,0,1312,17,0,0,51.94
2020-06-13,전남,0,20,0,18,2,0,0,1.07
2020-06-13,전북,0,21,0,19,2,0,0,1.16
2020-06-13,충남,0,151,1,144,7,1,0,7.11
2020-06-13,충북,0,61,0,52,9,0,0,3.81
2020-06-13,강원,3,59,0,52,4,0,0,3.83
2020-06-13,경기,22,1025,14,696,307,13,1,7.74
2020-06-13,세종,0,47,0,47,0,0,0,13.73
2020-06-13,울산,1,53,0,47,5,0,0,4.62
2020-06-13,대전,1,46,0,43,2,0,0,3.12
2020-06-13,광주,0,32,0,30,2,0,0,2.20
2020-06-13,인천,0,302,1,141,161,1,0,10.22
2020-06-13,대구,189,6892,3,6659,44,0,3,282.87
2020-06-13,부산,3,147,0,142,2,0,0,4.31
2020-06-13,서울,4,1101,29,688,409,29,0,11.31
2020-06-13,합계,277,12051,49,10691,1083,44,5,23.24
2020-06-12,검역,0,568,10,463,105,0,10,-
2020-06-12,제주,0,15,0,13,2,0,0,2.24
2020-06-12,경남,0,127,0,123,4,0,0,3.78
2020-06-12,경북,54,1383,0,1312,17,0,0,51.94
2020-06-12,전남,0,20,0,18,2,0,0,1.07
2020-06-12,전북,0,21,0,19,2,0,0,1.16
2020-06-12,충남,0,150,0,144,6,0,0,7.07
2020-06-12,충북,0,61,0,52,9,0,0,3.81
2020-06-12,강원,3,59,0,52,4,0,0,3.83
2020-06-12,경기,22,1011,19,692,297,18,1,7.63
2020-06-12,세종,0,47,0,47,0,0,0,13.73
2020-06-12,울산,1,53,0,47,5,0,0,4.62
2020-06-12,대전,1,46,0,43,2,0,0,3.12
2020-06-12,광주,0,32,0,30,2,0,0,2.2
2020-06-12,인천,0,301,1,140,161,0,1,10.18
2020-06-12,대구,189,6889,1,6653,47,1,0,282.74
2020-06-12,부산,3,147,0,141,3,0,0,4.31
2020-06-12,서울,4,1073,25,680,389,24,1,11.02
2020-06-12,합계,277,12003,56,10669,1057,43,13,23.15
2020-06-11,검역,0,558,2,462,96,0,2,-
2020-06-11,제주,0,15,0,13,2,0,0,2.24
2020-06-11,경남,0,127,0,123,4,0,0,3.78
2020-06-11,경북,54,1383,0,1312,17,0,0,51.94
2020-06-11,전남,0,20,0,18,2,0,0,1.07
2020-06-11,전북,0,21,0,19,2,0,0,1.16
2020-06-11,충남,0,150,0,143,7,0,0,7.07
2020-06-11,충북,0,61,0,52,9,0,0,3.81
2020-06-11,강원,3,59,0,51,5,0,0,3.83
2020-06-11,경기,22,992,16,691,279,15,1,7.49
2020-06-11,세종,0,47,0,47,0,0,0,13.73
2020-06-11,울산,1,53,0,47,5,0,0,4.62
2020-06-11,대전,1,46,0,43,2,0,0,3.12
2020-06-11,광주,0,32,0,30,2,0,0,2.2
2020-06-11,인천,0,300,6,136,164,5,1,10.15
2020-06-11,대구,188,6888,0,6651,49,0,0,282.7
2020-06-11,부산,3,147,0,141,3,0,0,4.31
2020-06-11,서울,4,1048,21,675,369,20,1,10.77
2020-06-11,합계,276,11947,45,10654,1017,40,5,23.04
2020-06-10,검역,0,556,6,455,101,0,6,-
2020-06-10,제주,0,15,0,13,2,0,0,2.24
2020-06-10,경남,0,127,2,123,4,2,0,3.78
2020-06-10,경북,54,1383,0,1310,19,0,0,51.94
2020-06-10,전남,0,20,0,18,2,0,0,1.07
2020-06-10,전북,0,21,0,19,2,0,0,1.16
2020-06-10,충남,0,150,0,143,7,0,0,7.07
2020-06-10,충북,0,61,0,49,12,0,0,3.81
2020-06-10,강원,3,59,1,51,5,1,0,3.83
2020-06-10,경기,22,976,21,682,272,20,1,7.37
2020-06-10,세종,0,47,0,47,0,0,0,13.73
2020-06-10,울산,1,53,0,47,5,0,0,4.62
2020-06-10,대전,1,46,0,43,2,0,0,3.12
2020-06-10,광주,0,32,0,30,2,0,0,2.2
2020-06-10,인천,0,294,8,127,167,8,0,9.95
2020-06-10,대구,188,6888,0,6648,52,0,0,282.7
2020-06-10,부산,3,147,0,141,3,0,0,4.31
2020-06-10,서울,4,1027,12,665,358,12,0,10.55
2020-06-10,합계,276,11902,50,10611,1015,43,7,22.96
2020-06-09,검역,0,550,0,449,101,0,0,-
2020-06-09,제주,0,15,0,13,2,0,0,2.24
2020-06-09,경남,0,125,1,123,2,1,0,3.72
2020-06-09,경북,54,1383,0,1310,19,0,0,51.94
2020-06-09,전남,0,20,0,17,3,0,0,1.07
2020-06-09,전북,0,21,0,19,2,0,0,1.16
2020-06-09,충남,0,150,2,143,7,1,1,7.07
2020-06-09,충북,0,61,0,49,12,0,0,3.81
2020-06-09,강원,3,58,0,51,4,0,0,3.76
2020-06-09,경기,20,955,13,680,255,12,1,7.21
2020-06-09,세종,0,47,0,47,0,0,0,13.73
2020-06-09,울산,1,53,0,46,6,0,0,4.62
2020-06-09,대전,1,46,0,43,2,0,0,3.12
2020-06-09,광주,0,32,0,30,2,0,0,2.2
2020-06-09,인천,0,286,3,121,165,3,0,9.67
2020-06-09,대구,188,6888,0,6643,57,0,0,282.7
2020-06-09,부산,3,147,0,141,3,0,0,4.31
2020-06-09,서울,4,1015,19,664,347,18,1,10.43
2020-06-09,합계,274,11852,38,10589,989,35,3,22.86
2020-06-08,검역,0,550,3,443,107,0,3,-
2020-06-08,제주,0,15,0,13,2,0,0,2.24
2020-06-08,경남,0,124,0,122,2,0,0,3.69
2020-06-08,경북,54,1383,0,1309,20,0,0,51.94
2020-06-08,전남,0,20,0,17,3,0,0,1.07
2020-06-08,전북,0,21,0,19,2,0,0,1.16
2020-06-08,충남,0,148,0,143,5,0,0,6.97
2020-06-08,충북,0,61,0,49,12,0,0,3.81
